Firmware version:	0741705B9
File Creation Date:	30/05/2019 08:39:06
Battery Level:	 5.6
TideMaster S/N:	63590
Station ID:	04
Site info:	VALEPORT MLK4
Calibrated:	23/03/2018
Mode:	B52
Pressure units:	m
output format:	TIDEMASTER
Pressure:
User Pressure cal:
Gain:	1.029293
Offset:	-0.270551
Vale Pressure cal:
P0:	-1.853780e-9
P1:	0.003198
P2:	-1.758161
Wind speed units:	m\sec
Air Pressure units:	mBar
Air Temperature units:	DegC
Timestamp	Depth	Depth stdev	Wspeed	Wspeed stdev	Max Gust	Wdir	Wdir stdev	Air Pressure	Air Pressure stdev	Air Temperature	Air Temperature stdev	Dewpoint	Dewpoint stdev	Humidity	Humidity stdev	Batt	Status
30/05/2019 17:55:00	1.482	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:00:00	1.486	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:05:00	1.426	0.005	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:10:00	1.454	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:15:00	1.449	0.009	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:20:00	1.415	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:25:00	1.406	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:30:00	1.411	0.005	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:35:00	1.402	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:40:00	1.398	 0.01	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:45:00	1.385	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:50:00	1.374	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 18:55:00	1.367	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:00:00	1.343	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:05:00	1.374	0.002	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:10:00	1.337	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:15:00	1.346	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:20:00	 1.32	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:25:00	1.302	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:30:00	1.326	0.009	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:35:00	1.316	0.005	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:40:00	1.288	0.002	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:45:00	1.288	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:50:00	1.273	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 19:55:00	1.294	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:00:00	1.289	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:05:00	1.295	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:10:00	1.263	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:15:00	1.279	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:20:00	1.277	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:25:00	1.266	0.007	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:30:00	1.269	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:35:00	1.253	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:40:00	1.269	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:45:00	1.273	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:50:00	1.266	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 20:55:00	1.258	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:00:00	1.258	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:05:00	1.276	 0.01	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:10:00	1.267	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:15:00	 1.27	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:20:00	1.296	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:25:00	1.284	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:30:00	1.302	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:35:00	1.299	0.001	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:40:00	1.302	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:45:00	1.309	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:50:00	1.313	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 21:55:00	1.329	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:00:00	1.349	 0.01	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:05:00	1.327	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:10:00	1.355	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:15:00	1.356	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:20:00	 1.36	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:25:00	1.377	0.007	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:30:00	1.378	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:35:00	1.387	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:40:00	1.416	0.004	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:45:00	1.409	0.003	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:50:00	1.426	0.002	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 22:55:00	1.448	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 23:00:00	 1.45	0.006	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 23:05:00	1.481	0.007	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 23:10:00	1.474	0.011	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 23:15:00	1.496	0.002	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 23:20:00	1.517	0.002	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
30/05/2019 23:25:00	1.546	0.016	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
