Firmware version:	0741705B4
File Creation Date:	10/03/2019 14:38:29
Battery Level:	 6.3
TideMaster S/N:	52881
Station ID:	01
Site info:	Valeport test site!
Calibrated:	20/11/2015
Mode:	B1
Pressure units:	dBar
output format:	TIDEMASTER
Pressure:
User Pressure cal:
Gain:	        
Offset:	    -0.1
Vale Pressure cal:
P0:	4.383513e-9
P1:	0.003177
P2:	-1.769288
Wind speed units:	m\sec
Air Pressure units:	mBar
Air Temperature units:	DegC
Timestamp	Depth	Depth stdev	Wspeed	Wspeed stdev	Max Gust	Wdir	Wdir stdev	Air Pressure	Air Pressure stdev	Air Temperature	Air Temperature stdev	Dewpoint	Dewpoint stdev	Humidity	Humidity stdev	Batt	Status
10/03/2019 15:21:00	0.825	0.083	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:22:00	0.739	0.093	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:23:00	0.806	 0.09	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:24:00	0.771	0.068	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:25:00	0.766	0.099	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:26:00	0.765	0.073	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:27:00	0.779	0.085	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:28:00	0.767	0.094	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:29:00	0.796	0.075	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:30:00	0.803	0.101	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:31:00	0.788	0.088	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:32:00	0.786	0.079	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:33:00	0.792	 0.09	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:34:00	0.806	0.063	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:35:00	0.842	 0.08	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:36:00	0.833	0.113	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:37:00	 0.78	0.113	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:38:00	0.834	0.106	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:39:00	0.794	0.093	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:40:00	0.819	0.113	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:41:00	0.836	0.094	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:42:00	0.836	0.071	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:43:00	0.779	0.112	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:44:00	0.785	0.092	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:45:00	0.797	0.071	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:46:00	0.792	0.123	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:47:00	0.811	0.077	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:48:00	0.808	0.083	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:49:00	0.826	0.102	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:50:00	0.825	0.079	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:51:00	0.788	0.098	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:52:00	0.855	0.115	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:53:00	0.816	0.116	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:54:00	0.827	0.106	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:55:00	 0.85	0.115	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:56:00	0.863	0.099	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:57:00	0.857	0.111	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:58:00	0.873	0.081	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 15:59:00	0.843	0.133	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:00:00	0.854	0.108	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:01:00	 0.84	0.081	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:02:00	0.865	0.093	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:03:00	0.804	0.089	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:04:00	0.896	0.102	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:05:00	0.875	0.093	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
10/03/2019 16:06:00	  0.9	0.095	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
